main_id,name,menu,tel,area,address1,holiday,parking,landmark,homepage
2,용궁횟집,생선회,061-686-5291,여수시,전라남도 여수시 돌산읍 강남10길 49,연중무휴,가능,돌산공원,
2,군산횟집,생선회,061-644-2740,여수시,전라남도 여수시 국포1로 51 2층 3층 (국동),,가능,외동어촌체험마을,
2,금바우식당,한식,061-643-5551,여수시,전라남도 여수시 돌산읍 강남로 42,연중무휴,,돌산공원,
2,사계절횟집,생선회,061-644-4880,여수시,전라남도 여수시 어항로 35 1 2층 (봉산동),연중무휴,가능,장군도(수중성),
2,한일관,한정식,061-654-0091,여수시,전라남도 여수시 봉산2로 32,,가능,장군도(수중성),
2,순천굿모링가,한식,061-727-5005,순천시,전라남도 순천시 팔마5길 25,일요일,,옥계서원(순천),
2,이순임김치찌개,"찌개,전골",061-725-0902,순천시,전라남도 순천시 팔마4길 15,연중무휴,,옥계서원(순천),
2,명장진국설렁탕,설렁탕,061-727-0775,순천시,전라남도 순천시 장선배기1길 10-33,매주일요일,가능,순천 기적의도서관,
2,obzee(오브제),카페,061-745-5990,순천시,전라남도 순천시 오천2길 17-1,,가능,순천시생태관광체험학습센터,
2,순천식당,한식,061-755-1047,순천시,전라남도 순천시 외서면 쌍향수길 481,일요일,가능,낙안온천,
2,오천초밥,,061-743-7177,순천시,전라남도 순천시 오천6길 13,,가능,순천시생태관광체험학습센터,
2,한베식당,한식,061-744-0143,순천시,전라남도 순천시 장천4길 15-5,월요일,,흥륜사(순천),
2,송치골가든,한식,061-755-1369,순천시,전라남도 순천시 서면 순천로 860,일요일,가능,순천 향매실마을,
2,장터맛집,해물탕,061-745-6564,순천시,전라남도 순천시 장평1길 6,,,흥륜사(순천),
2,남흥회관,한식,061-744-9736,순천시,전라남도 순천시 장명2길 4,,가능,흥륜사(순천),
2,해강,한식,061-742-8803,순천시,전라남도 순천시 장명4길 12,수요일,가능,흥륜사(순천),
2,쌍암추어탕,추어탕,061-725-6111,순천시,전라남도 순천시 역전장1길 42,일요일,가능,순천역 (철도체험학습장),
2,모메존 황칠백숙,,061-755-5233,순천시,전라남도 순천시 환선로 112,연중무휴,가능,순천문화예술회관,
2,춘천거시기닭갈비,닭갈비,061-753-9593,순천시,전라남도 순천시 순천대2길 42,일요일,가능,순천문화예술회관,
2,북촌손만두 순천대점,한식,061-727-6999,순천시,전라남도 순천시 순천대2길 26,토요일,,순천문화예술회관,
2,용우동 순대점,우동,061-752-7934,순천시,전라남도 순천시 순천대2길 10-17,일요일,,순천문화예술회관,
2,고래고래이모네곱창,곱창,061-744-1161,순천시,전라남도 순천시 연향번영8길 15,일요일,,순천 기적의도서관,
2,자갈치산꼼장어,,061-725-1661,순천시,전라남도 순천시 도장안길 2,일요일,,순천 기적의도서관,
2,동산가든,한식,061-782-1943,순천시,전라남도 순천시 섬진강로 232,연중무휴,가능,구례 섬진강 벚꽃길,
2,진등뼈,감자탕,061-742-2009,순천시,전라남도 순천시 오천6길 6-10,,가능,순천시생태관광체험학습센터,
2,소담소반,한식,061-745-3382,순천시,전라남도 순천시 중앙3길 10,셋째주 일요일,가능,옥천서원(순천),
2,유갤러리,카페,061-741-8887,순천시,전라남도 순천시 상사면 우산보길 86,수요일,가능,이천서원,
2,건봉국밥,국밥,061-752-0900,순천시,전라남도 순천시 장평로 65,,,흥륜사(순천),
2,기린본집,한식,061-727-6065,순천시,전라남도 순천시 원용당길 2,"첫째주, 셋째주 월요일",가능,순천문화예술회관,
2,자금성,,061-743-8770,순천시,전라남도 순천시 충효로 123,연중무휴,가능,순천 기적의도서관,
2,한정식 신화정,한정식,061-741-4300,순천시,전라남도 순천시 구암길 26,연중무휴,가능,옥계서원(순천),
2,소락정,한식,061-744-0468,순천시,전라남도 순천시 구암길 5,일요일,가능,순천역 (철도체험학습장),
2,신토불이한식뷔페,한식뷔페,061-337-0898,나주시,전라남도 나주시 산포면 등정덕례길 9 (신토불이한식뷔페),매주일요일,,남평향교,
2,도래회관,한식,061-335-2020,나주시,전라남도 나주시 남평읍 세남로 1593,연중무휴,가능,남평향교,
2,돼지모듬숯불구이,,061-331-5042,나주시,전라남도 나주시 세지면 세지로 446,매뭘 첫째주 일요일 매월 셋째주 일요일,가능,나주 철천리 마애칠불상과 석조여래입상,
2,산포양푼이동태탕,,061-334-0775,나주시,"전라남도 나주시 산포면 산남로 137, 좌측첫번째칸",매주일요일,가능,남평향교,
2,연화식당,한식,061-333-9333,나주시,전라남도 나주시 남평읍 남평2로 45-52,연중무휴,가능,남평향교,
2,구미식당,한식,061-333-5236,나주시,전라남도 나주시 대호길 90-15,매주일요일,가능,정열사비,
2,화로닭발,닭발,061-332-1006,나주시,전라남도 나주시 대호길 5,첫째세째화요일,가능,나주 순교성지,
2,덕고개가든,한식,061-331-0990,나주시,전라남도 나주시 세지면 동창로 95,추석 구정만 휴일,가능,법흥사(영암),
2,나주아구찜,,061-333-5133,나주시,전라남도 나주시 남외1길 13-11,매주화요일,가능,남고문(나주읍성 남문),
2,큰집나주곰탕,,061-333-8892,나주시,전라남도 나주시 우정로 10,매주 일요일 휴무,가능,빛가람 전망대,
2,쿵쿵따생삼겹,,061-333-5934,나주시,전라남도 나주시 대호길 82-1,첫째 세째주 월요일,,정열사비,
2,송림,한식,,나주시,전라남도 나주시 남평읍 지석로 59,매주 일요일  휴무,가능,남평향교,
2,충만치킨영산포점,,061-930-9292,나주시,전라남도 나주시 이창1길 3-1,연중무휴,가능,일본인지주가옥,
2,미도방,한식,061-334-3777,나주시,"전라남도 나주시 재신길 10 (청원돼지갈비), (1층)","2, 4주 일요일",가능,나주 완사천,
2,메주애꽃,,061-333-9253,나주시,전라남도 나주시 금성길 52,연중무휴,가능,나주 금성관,
2,숭이네,,061-332-0435,나주시,전라남도 나주시 대호길 59-5,첫째 세째주 일요일,가능,심향사(나주),
2,착한고기집,한식,061-331-4121,나주시,전라남도 나주시 남평읍 남평2로 46-9,매주 일요일 휴무,가능,남평향교,
2,영산포홍어,한식,061-337-5000,나주시,전라남도 나주시 영산3길 6,연중무휴,가능,영산포 홍어거리,
2,남경,,061-334-2179,나주시,전라남도 나주시 대호길 59-20,첫째세째주 월요일,가능,심향사(나주),
2,울엄마밥상,한식,061-334-8913,나주시,전라남도 나주시 금영로 14-4 (우성사료),연중무휴,가능,일본인지주가옥,
2,초원의집,한식,061-336-4566,나주시,전라남도 나주시 다시면 무숙로 776-25,"2, 4주 일요일",가능,보산정사,
2,김장열의짜장나라,,061-337-8584,나주시,전라남도 나주시 정보화길 34,연중무휴,가능,빛가람 전망대,
2,오리앤갈비,,061-337-3650,나주시,전라남도 나주시 중앙로 30 (티월드),"2, 4주 일요일(점심)",가능,남고문(나주읍성 남문),
2,옥희네밥상,한식,061-337-6412,나주시,전라남도 나주시 정보화길 34,,가능,빛가람 전망대,
2,진미국밥,국밥,061-334-9988,나주시,전라남도 나주시 황동2길 4-15,매주일요일,가능,빛가람 전망대,
2,소문난식당,한식,061-336-2001,나주시,전라남도 나주시 노안면 노안로 535,매주일요일,,동신대 카메라박물관(문화박물관),
2,민물장어,,061-333-6999,나주시,"전라남도 나주시 풍물시장2길 20-3 (한우협회직매장), 풍물시장 2길20-3",연중무휴,가능,영산포 등대,
2,빛고을가든,한식,061-333-3390,나주시,전라남도 나주시 성북2길 8,일요일인데 예약 있으면 합니다.,가능,나주 금성관,
2,육감,한식,061-332-6429,나주시,전라남도 나주시 도민길 24-36,매주 일요일 휴무,가능,빛가람 전망대,
2,나주활어횟집,생선회,061-332-0026,나주시,전라남도 나주시 남고문로 36-15,일요일,가능,나빌레라 문화센터,
2,돈우랑,,061-332-6900,나주시,전라남도 나주시 황동2길 17-3,매주일요일,가능,빛가람 전망대,
2,전주현대옥나주혁신도시점,한식,061-333-9885,나주시,전라남도 나주시 석전2길 12-4,매주 토요일  휴무,가능,빛가람 전망대,
2,진차이나,,061-332-8877,나주시,전라남도 나주시 상야4길 11 203호,"토, 일요일",가능,빛가람 전망대,
2,강남생복집,복어요리,,나주시,전라남도 나주시 도민길 3-26,매주 토요일  휴무,가능,빛가람 전망대,
2,뚝배기생태탕,,061-334-0811,나주시,"전라남도 나주시 상야4길 21, (131.132호)",매주 일요일 휴무,가능,빛가람 전망대,
2,거북이,한식,061-333-8591,나주시,전라남도 나주시 풍물시장2길 35-6,첫째 셋째 일요일,가능,영산포 등대,
2,고모네뽈찜,,061-334-1986,나주시,"전라남도 나주시 호수로 74, (다일빌딩203호)",매주일요일,가능,빛가람 전망대,
2,우촌,소고기구이,061-337-9290,나주시,"전라남도 나주시 나주로 83-9 (금부숯불갈비), 나주로 83-9 (우촌)","2, 4주 월요일",가능,나빌레라 문화센터,
2,나주쌍치민물매운탕,,061-336-2926,나주시,전라남도 나주시 황동1길 69,연중무휴,가능,빛가람 전망대,
2,상하이,,061-336-7200,나주시,"전라남도 나주시 이창1길 14 (효성떡방앗간), 1층","첫째,세째월요일",가능,일본인지주가옥,
2,전설의김또깡고깃집빛가람점,한식,061-334-9691,나주시,"전라남도 나주시 배멧1길 10, 휴먼프라자114.115호",매주일요일,가능,빛가람 전망대,
2,나주식당,한식,061-334-8880,나주시,전라남도 나주시 내동길 10-3,연중무휴,가능,나주 완사천,
2,끼니회관,한식,061-333-2744,나주시,"전라남도 나주시 정렬사길 15, 2층","2, 4주 일요일",가능,정열사비,
2,식당바를정,한식,061-337-3004,나주시,"전라남도 나주시 대호길 85-16, 1층",첫째수요일 들째네째주 일요일,가능,심향사(나주),
2,100돼지,,061-336-6999,나주시,전라남도 나주시 풍물시장1길 22,연중무휴,가능,영산포 등대,
2,모아반점,,061-331-6870,나주시,전라남도 나주시 금천면 금영로 953-1,매주일요일,가능,나주배박물관,
2,마이킹,카페,061-337-3068,나주시,"전라남도 나주시 다도면 다도로 752, 1층",연중무휴,가능,나주호,
2,월광추어탕소머리국밥,추어탕,061-335-7110,나주시,전라남도 나주시 다시면 영산로 4471 (신토불이식당),연중무휴,가능,보산정사,
2,박경원낙지천국,,061-333-1163,나주시,전라남도 나주시 남평읍 지석로 15,연중무휴,가능,남평향교,
2,청원모밀나주혁신점,분식,061-336-1001,나주시,전라남도 나주시 우정로 10,매월 둘째 토요일 넷째 토요일 휴무,가능,빛가람 전망대,
2,곰바우,한식,061-334-1131,나주시,전라남도 나주시 재신길 32-1,일요일 오후 휴무,가능,나주 완사천,
2,참깨와들깨김밥&멸치육전국수,김밥,061-332-9992,나주시,전라남도 나주시 나주로 115 (참샘포크),연중무휴,가능,나빌레라 문화센터,
2,꽃씨도둑,카페,,나주시,전라남도 나주시 남평읍 광촌길 182,목요일,가능,남평역(나주),
2,즐거운하누,소고기구이,061-332-8265,나주시,전라남도 나주시 남평읍 강변1길 33-20,연중무휴,가능,남평향교,
2,깐깐한족발,,061-331-2292,나주시,전라남도 나주시 상야1길 21,연중무휴,가능,빛가람 전망대,
2,나주참봅집,복어요리,061-331-6780,나주시,전라남도 나주시 황동1길 70,매주일요일,가능,빛가람 전망대,
2,아랫장참오리맛집,오리요리,061-333-1300,나주시,전라남도 나주시 남평읍 강변2길 7,매주 화요일 휴무,가능,남평향교,
2,그집쭈꾸미나주혁신점,,,나주시,전라남도 나주시 상야4길 16-16 1층,연중무휴,가능,빛가람 전망대,
2,밥이랑면이랑,분식,,나주시,"전라남도 나주시 석전2길 12-4, ks주차빌딩 1동 104호",연중무휴,가능,빛가람 전망대,
2,소행성651,카페,,나주시,전라남도 나주시 봉황면 금봉로 651,연중무휴,가능,미륵사(나주),
2,돈곱창,한식,,나주시,"전라남도 나주시 상야1길 7, 예가람타워 135.136호",매주 일요일 휴무,가능,빛가람 전망대,
2,나무와새,한식,,나주시,"전라남도 나주시 남평읍 강변1길 33-16, 101호",매월 첫째주 토요일 매월 셋째주 토요일,가능,남평향교,
2,본참치,생선회,,나주시,"전라남도 나주시 상야1길 20, 엘타워 112.113호",매주 일요일 휴무,가능,빛가람 전망대,
2,홍어1번지,한식,061-332-7444,나주시,전라남도 나주시 영산3길 2-1 (영실미곡상회),매주월요일,가능,영산포 홍어거리,
2,천해,한식,061-337-0107,나주시,전라남도 나주시 남평읍 나주호로 885 (천해),연중무휴,가능,화순양동호가옥,
2,천안문,,061-333-5234,나주시,전라남도 나주시 풍물시장1길 10-5,"첫째, 세째 화요일",가능,영산포 등대,
2,구진포제일장어,,061-336-0579,나주시,전라남도 나주시 다시면 구진포로 92,연중무휴,가능,나주 구진포 장어거리,
2,부영식육식당맛대맛,,061-334-9255,나주시,전라남도 나주시 남평읍 지석로 10,2주 월요일,가능,남평향교,
2,청록회포차,생선회,061-332-9233,나주시,"전라남도 나주시 이창1길 12 (청록활어회센터), (1층)","2, 4주 월요일",가능,일본인지주가옥,
2,신목사골칼국수,칼국수,061-334-6788,나주시,전라남도 나주시 나주로 83-10 (사랑방),매주월요일,가능,나빌레라 문화센터,
2,나주곰탕하얀집,,061-333-4292,나주시,전라남도 나주시 금성관길 6-1 (하얀집),"첫째,월요일",가능,정수루,
2,들깨랑팥이랑,한식,061-332-1617,나주시,"전라남도 나주시 남평읍 지석로 180, 좌측칸",연중무휴,가능,남평향교,
2,행복한토종닭,닭요리,061-336-8683,나주시,전라남도 나주시 다시면 영산로 4796,매주화요일,가능,나주 구진포 장어거리,
2,황금어장,생선회,061-333-3332,나주시,전라남도 나주시 도민길 24-30,매주 일요일 휴무,가능,빛가람 전망대,
2,목포낙지전문점,,061-334-1611,나주시,"전라남도 나주시 상야1길 21, 킹덤프라자 C동203호",매주 토 일요일 휴무,가능,빛가람 전망대,
2,예향,한식,061-333-8818,나주시,전라남도 나주시 시청길 15-9 (로또회관),매주일요일,가능,나주 완사천,
2,통큰짜장,,061-333-3379,나주시,전라남도 나주시 석전2길 12-20,매주 화요일 휴무,가능,빛가람 전망대,
2,해아추어탕,추어탕,061-334-8820,나주시,전라남도 나주시 호수로 70,첫째 세째주월요일,가능,빛가람 전망대,
2,나주곰탕원조집60년남평할매집,,061-334-4682,나주시,전라남도 나주시 금성관길 1-1,"2, 4주 화요일",가능,정수루,
2,광목기사식당,한식,061-336-4786,나주시,전라남도 나주시 문평면 영산로 4201,연중무휴,가능,함평 고막천 석교,
2,명성횟집,생선회,061-334-4153,나주시,전라남도 나주시 시청길 16-9,연중무휴,가능,나주문화원,
2,하나나주곰탕,,061-333-6936,나주시,전라남도 나주시 나주로 209 (종합신발백화점),연중무휴,가능,나주 금성관,
2,대승장어,,061-336-1265,나주시,전라남도 나주시 다시면 구진포로 91 (구진포대승장어),연중무휴,가능,나주 구진포 장어거리,
2,소문장,,061-332-4933,나주시,전라남도 나주시 이창1길 38 (소문장),"2, 4주 일요일",가능,영산포 등대,
2,금성식당,한식,061-336-0920,나주시,전라남도 나주시 문평면 영산로 4265,첫째세째주일요일,가능,함평 고막천 석교,
2,너른터갈비,,061-331-8877,나주시,전라남도 나주시 남평읍 세남로 1772-7 (너른터),연중무휴,가능,남평향교,
2,군계기사님식당,한식,061-333-1418,나주시,전라남도 나주시 세지면 예향로 3009 (식당),연중무휴,가능,영팔정,
2,다다회관,한식,061-336-7786,나주시,전라남도 나주시 건재로 182 (다다회관),연중무휴,가능,동신대 카메라박물관(문화박물관),
2,주샘골한우촌식육식당,소고기구이,061-337-5411,나주시,전라남도 나주시 산포면 재성길 53 (주샘골한우촌),매주일요일,가능,빛가람 전망대,
2,예향,한정식,061-333-1009,나주시,전라남도 나주시 나주천1길 79 (예향),첫째 세째 월요일,,나빌레라 문화센터,
2,청학동,한식,061-333-2066,나주시,전라남도 나주시 나주로 33,연중무휴,가능,나주 완사천,
2,나주추어탕,추어탕,061-332-3337,나주시,전라남도 나주시 향청길 16,"첫째,세째 일요일",가능,나주 금성관,
2,황금코다리나주점,한식,061-337-7755,나주시,전라남도 나주시 나주로 77,월요일,가능,나빌레라 문화센터,
2,문암가든,한식,061-335-7679,나주시,전라남도 나주시 다시면 영산로 4844 (문암가든),첫째세째일요일,가능,나주 구진포 장어거리,
2,조선참숯불구이,한식,061-336-3392,나주시,전라남도 나주시 남교1길 26 (조선참숯불구이),일요일,가능,일본인지주가옥,
2,거북가든,한식,061-334-4800,나주시,전라남도 나주시 대호길 59 (거북가든),연중무휴,가능,심향사(나주),
2,공산한우촌,소고기구이,061-335-1806,나주시,"전라남도 나주시 공산면 공산로 101-1 (공산한우촌), 729-5",매주 들째주 일요일 매주 넷째주 일요일,가능,나주 영상테마파크,
2,조선옛날국밥,국밥,061-334-1463,나주시,전라남도 나주시 왕곡면 예향로 3631,일요일,가능,영산포 등대,
2,신가네,한식,061-333-2286,나주시,전라남도 나주시 왕건길 22-3,일요일,가능,나주문화원,
2,월출산흑염소,한식,061-335-3842,나주시,전라남도 나주시 왕곡면 예향로 3685,매월 둘째주 일요일 매월 넷째주 일요일,가능,영산포 등대,
2,영양,한식,061-331-3592,나주시,전라남도 나주시 흥룡길 3-7,연중무휴,가능,나주문화원,
2,한마음식당,한식,061-791-7945,광양시,전라남도 광양시 중마로 273 1층,토요일,가능,구봉산 전망대,
2,"원조고가네대구탕,찜해물찜전문",,061-795-7175,광양시,"전라남도 광양시 오류로 114, ",일요일,가능,구봉산 전망대,
2,영덕고래불회,생선회,061-793-8698,광양시,"전라남도 광양시 눈소4길 20-9, 1층전부",일요일,가능,이순신대교,
2,은성면옥,냉면,061-794-1245,광양시,전라남도 광양시 길호4길 10 1층,월요일,가능,이순신대교,
2,일등한우,소고기구이,061-792-5980,광양시,전라남도 광양시 가야로 326,"2, 4주 일요일",가능,광양 윤동주 유고보존 정병욱 가옥,
2,송인정,한식,061-794-1256,광양시,"전라남도 광양시 사동로 211, 1층 전체","2, 4주 일요일",,구봉산 전망대,
2,바른짬뽕,,061-795-1957,광양시,전라남도 광양시 항만9로 136 1층,일요일,가능,이순신대교,
2,제일냉면,냉면,061-761-5808,광양시,전라남도 광양시 광양읍 서천2길 6,매주월요일,,보광사(광양),
2,봄내,한식,061-793-8889,광양시,"전라남도 광양시 눈소1길 54, 1층",첫주 일요일,가능,이순신대교,
2,슬록,스페인음식,,광양시,"전라남도 광양시 눈소2길 77-12, 1층",연중무휴,가능,이순신대교,
2,백운국수방,국수,061-792-9404,광양시,"전라남도 광양시 눈소5길 45-7, 2층중1층전부",연중무휴,가능,배알도 수변공원,
2,마동국밥,국밥,061-792-0110,광양시,"전라남도 광양시 눈소5길 36-1, 1층전부",일요일,가능,배알도 수변공원,
2,맛찬들왕소금구이 광양점,,061-790-6692,광양시,전라남도 광양시 눈소로 8 1층,연중무휴,가능,이순신대교,
2,고깃집진가,,061-791-4590,광양시,"전라남도 광양시 눈소로 68, 1층",연중무휴,가능,배알도 수변공원,
2,길호한식뷔페,한식뷔페,061-795-5808,광양시,전라남도 광양시 항만13로 42-24 1층,일요일,가능,이순신대교,
2,화둥숯불갈비,,061-792-1918,광양시,전라남도 광양시 발섬4길 7-10 1층,2주 일요일,가능,이순신대교,
2,사골국밥 중마점,국밥,061-791-6933,광양시,전라남도 광양시 아미1길 15 1층,연중무휴,가능,구봉산 전망대,
2,황제능이버섯해신탕,한식,061-795-6607,광양시,전라남도 광양시 발섬6길 14 1층,연중무휴,가능,이순신대교,
2,대나무향가득한집 중마점,한식,061-792-1222,광양시,전라남도 광양시 발섬2길 21 1층,연중무휴,가능,이순신대교,
2,갓바위회,생선회,061-795-8910,광양시,전라남도 광양시 발섬4길 20,일요일,가능,이순신대교,
2,련,생선회,061-791-5123,광양시,전라남도 광양시 발섬4길 17-18 1층,연중무휴,가능,이순신대교,
2,하면옥,냉면,061-795-3737,광양시,전라남도 광양시 발섬6길 10 1층,연중무휴,가능,이순신대교,
2,상하이요리집,,061-793-0114,광양시,전라남도 광양시 중마로 534 1층,연중무휴,가능,이순신대교,
2,화가,한식,050-7131-4819,광양시,전라남도 광양시 항만13로 39 1층,화요일,가능,이순신대교,
2,면반장,,061-793-1964,광양시,전라남도 광양시 발섬길 1 1층,월요일,가능,이순신대교,
2,참일능이버섯백숙,,061-791-1117,광양시,전라남도 광양시 발섬길 30 1층,연중무휴,가능,이순신대교,
2,생선공방,,061-791-1088,광양시,전라남도 광양시 항만13로 7-8 1층,연중무휴,가능,이순신대교,
2,황금명태본가 광양점,,061-795-0518,광양시,전라남도 광양시 발섬6길 12 1층,연중무휴,가능,이순신대교,
2,청풍한우,소고기구이,061-793-0042,광양시,전라남도 광양시 중마로 61 1층,연중무휴,가능,구봉산 전망대,
2,풀하우스참치,,061-795-5537,광양시,"전라남도 광양시 길호3길 8 1, 2층",일요일,가능,이순신대교,
2,백운관,한식,061-793-3366,광양시,"전라남도 광양시 항만13로 23-7, 1층 108~111, 115~118호",일요일,가능,이순신대교,
2,한우명가,소고기구이,061-791-1755,광양시,전라남도 광양시 공영로 99 2층,연중무휴,가능,이순신대교,
2,명가해물전골손칼국수,칼국수,061-791-8995,광양시,"전라남도 광양시 중마로 328-1, 1층전",연중무휴,가능,구봉산 전망대,
2,바다마을횟집,생선회,,광양시,"전라남도 광양시 광영로 4, ",연중무휴,,배알도 수변공원,
2,황금덕장 광양점,한식,061-795-6565,광양시,"전라남도 광양시 중마로 326, 1697-6 ",매주일요일,가능,구봉산 전망대,
2,송학,한식,061-791-9004,광양시,"전라남도 광양시 폭포사랑길 99 (백운쇼핑센터), 716 폭포사랑길 99","첫째,세째 일요일",가능,배알도 수변공원,
2,감나무골집,닭요리,061-772-0055,광양시,전라남도 광양시 옥곡면 금영로 263,연중무휴,가능,광양 윤동주 유고보존 정병욱 가옥,
2,영일관,한식,061-791-2231,광양시,"전라남도 광양시 옥곡면 신금산단5길 76, 1588-1 신금산단5길 76",연중무휴,가능,광양 윤동주 유고보존 정병욱 가옥,
2,바우네나주곰탕광양시청점,,061-791-0791,광양시,"전라남도 광양시 행정2길 2, 1층일부",매주일요일,가능,구봉산 전망대,
2,조선옥숯불갈비,,061-792-8559,광양시,전라남도 광양시 광영로 22,"2, 4주 일요일",가능,배알도 수변공원,
2,대나무향가득한집 광양점,한식,061-763-8111,광양시,전라남도 광양시 광양읍 서천2길 17,"명절(설,추석)당일",,보광사(광양),
2,장원회관,한식,061-761-6006,광양시,전라남도 광양시 광양읍 매천로 821-5,연중무휴,가능,광양문화원,
2,이정재한우식육식당,소고기구이,061-761-1622,광양시,전라남도 광양시 광양읍 서평7길 52,월요일,가능,광양만권 경제자유구역 홍보관,
2,내가찜한코다리찜,한식,061-761-9393,광양시,전라남도 광양시 광양읍 서북로 30,연중무휴,,보광사(광양),
2,황금코다리 광양점,한식,061-762-0077,광양시,전라남도 광양시 광양읍 매천로 752-1,연중무휴,가능,광양 장도박물관,
2,마로현목장,한식,061-762-9290,광양시,전라남도 광양시 광양읍 인덕로 922,연중무휴,가능,보광사(광양),
2,흥부네추어탕,추어탕,061-381-6600,담양군,전라남도 담양군 수북면 한수동로 609,4주 화요일,가능,영산강,
2,한재골가든,한식,061-382-8839,담양군,전라남도 담양군 대전면 병풍로 374,연중무휴,가능,담양우표박물관,
2,국보966옛날두부,,061-383-5118,담양군,전라남도 담양군 가사문학면 장단길 31,연중무휴,가능,물염정,
2,들풀산채정식,한식,061-381-7370,담양군,전라남도 담양군 고서면 분향용대길 3-6,연중무휴,가능,창평향교,
2,쓰촨,,061-382-0888,담양군,전라남도 담양군 고서면 가사문학로 341,연중무휴,가능,창평향교,
2,추원추어탕&오겹살,추어탕,061-381-7667,담양군,전라남도 담양군 담양읍 무정로 47-1,월요일,가능,남희정,
2,담양황금횟집,생선회,061-381-7933,담양군,전라남도 담양군 담양읍 지침3길 7-21,"첫째주,셋째주 일요일",가능,해동문화예술촌,
2,담양죽순게장,게요리,061-383-2201,담양군,전라남도 담양군 담양읍 객사2길 11-37,연중무휴,가능,아트센터 대담,
2,계륵장군,한식,061-381-3223,담양군,전라남도 담양군 담양읍 미리산길 64 (B동),연중무휴,가능,용화사(담양),
2,소나무집,한식,061-382-2304,담양군,전라남도 담양군 담양읍 세솔길 2,연중무휴,가능,죽녹원,
2,돈돈오모이다스,,061-383-3340,담양군,전라남도 담양군 담양읍 객사9길 20,월요일,가능,담양 음식테마거리,
2,고부정,한식,061-383-8505,담양군,전라남도 담양군 담양읍 지침6길 53,연중무휴,가능,해동문화예술촌,
2,김영희동태찜&코다리냉면,냉면,061-382-9995,담양군,전라남도 담양군 담양읍 중앙로 91,연중무휴,가능,해동문화예술촌,
2,등뼈본가,감자탕,061-382-5335,담양군,전라남도 담양군 담양읍 객사5길 3,일요일,가능,담양 음식테마거리,
2,초원정,한식,061-382-1972,담양군,"전라남도 담양군 대전면 대전로 39, ",연중무휴,가능,담양우표박물관,
2,제일숯불갈비,,061-381-1234,담양군,전라남도 담양군 담양읍 마두길 4,연중무휴,가능,남희정,
2,한상근대통밥집,한식,061-382-1999,담양군,전라남도 담양군 월산면 담장로 113,연중무휴,,아트센터 대담,
2,국보966,한식,061-381-9662,담양군,전라남도 담양군 금성면 담순로 11,연중무휴,가능,개구리생태공원,
2,맛있는 밥상,한식,061-383-4021,담양군,전라남도 담양군 담양읍 죽녹원로 66,일요일,가능,해동문화예술촌,
2,죽향풍천장어,,061-383-7873,담양군,전라남도 담양군 담양읍 객사3길 23-11,연중무휴,가능,아트센터 대담,
2,칠우대패삼겹살,,061-383-7575,담양군,"전라남도 담양군 담양읍 지침6길 38, 2층",일요일,가능,해동문화예술촌,
2,순우리촌뚜부와도토리수제비,한식,061-383-0799,담양군,"전라남도 담양군 대전면 병풍로 376, ",연중무휴,가능,담양우표박물관,
2,항아리,한식,061-382-6697,담양군,전라남도 담양군 용면 금성산성길 553,월요일,가능,담양호,
2,옛날제일식당,한식,061-381-2404,담양군,전라남도 담양군 담양읍 마두길 6,연중무휴,가능,남희정,
2,병풍산방,한식,061-381-9282,담양군,전라남도 담양군 대전면 대치5길 131,목요일,가능,담양우표박물관,
2,죽녹원갈비,,061-381-0480,담양군,전라남도 담양군 담양읍 죽녹원로 147,연중무휴,가능,플라타너스 별빛 달빛 길,
